1585994946.924365, 7265, 7148
1585994947.924365, 7264, 7146
1585994948.924365, 7262, 7144
1585994949.924365, 7261, 7142
1585994950.924365, 7260, 7140
1585994951.924365, 7258, 7138
1585994952.924365, 7257, 7136
1585994953.924365, 7255, 7134
1585994954.924365, 7254, 7132
1585994955.924365, 7252, 7130
1585994956.924365, 7251, 7128
1585994957.924365, 7249, 7126
1585994958.924365, 7247, 7124
1585994959.924365, 7246, 7122
1585994960.924365, 7244, 7120
1585994961.924365, 7243, 7118
1585994962.924365, 7241, 7116
1585994963.924365, 7240, 7114
1585994964.924365, 7238, 7112
1585994965.924365, 7237, 7110
1585994966.924365, 7235, 7108
1585994967.924365, 7233, 7106
1585994968.924365, 7232, 7104
1585994969.924365, 7230, 7102
1585994970.924365, 7229, 7100
1585994971.924365, 7227, 7098
1585994972.924365, 7225, 7096
1585994973.924365, 7224, 7094
1585994974.924365, 7222, 7092
1585994975.924365, 7220, 7090
1585994976.924365, 7219, 7088
1585994977.924365, 7217, 7086
1585994978.924365, 7215, 7084
1585994979.924365, 7214, 7082
1585994980.924365, 7212, 7080
1585994981.924365, 7210, 7078
1585994982.924365, 7208, 7076
1585994983.924365, 7207, 7073
1585994984.924365, 7205, 7071
1585994985.924365, 7203, 7069
1585994986.924365, 7201, 7067
1585994987.924365, 7200, 7065
1585994988.924365, 7198, 7063
1585994989.924365, 7196, 7061
1585994990.924365, 7194, 7059
1585994991.924365, 7192, 7056
1585994992.924365, 7191, 7054
1585994993.924365, 7189, 7052
1585994994.924365, 7187, 7050
1585994995.924365, 7185, 7048
1585994996.924365, 7183, 7046
1585994997.924365, 7181, 7044
1585994998.924365, 7180, 7041
1585994999.924365, 7178, 7039
1585995000.924365, 7176, 7037
1585995001.924365, 7174, 7035
1585995002.924365, 7172, 7033
1585995003.924365, 7170, 7030
1585995004.924365, 7168, 7028
1585995005.924365, 7166, 7026
1585995006.924365, 7164, 7024
1585995007.924365, 7162, 7022
1585995008.924365, 7160, 7019
1585995009.924365, 7158, 7017
1585995010.924365, 7156, 7015
1585995011.924365, 7154, 7013
1585995012.924365, 7152, 7010
1585995013.924365, 7150, 7008
1585995014.924365, 7148, 7006
1585995015.924365, 7146, 7004
1585995016.924365, 7144, 7001
1585995017.924365, 7142, 6999
1585995018.924365, 7140, 6997
1585995019.924365, 7138, 6994
1585995020.924365, 7136, 6992
1585995021.924365, 7134, 6990
1585995022.924365, 7132, 6988
1585995023.924365, 7129, 6985
1585995024.924365, 7127, 6983
1585995025.924365, 7125, 6981
1585995026.924365, 7123, 6978
1585995027.924365, 7121, 6976
1585995028.924365, 7119, 6974
1585995029.924365, 7116, 6971
1585995030.924365, 7114, 6969
1585995031.924365, 7112, 6966
1585995032.924365, 7110, 6964
1585995033.924365, 7107, 6962
1585995034.924365, 7105, 6959
1585995035.924365, 7103, 6957
