1586789933.820023, 6001, 2579
1586789934.820023, 5999, 2581
1586789935.820023, 5997, 2583
1586789936.820023, 5995, 2585
1586789937.820023, 5994, 2587
1586789938.820023, 5992, 2589
1586789939.820023, 5990, 2591
1586789940.820023, 5988, 2593
1586789941.820023, 5987, 2594
1586789942.820023, 5985, 2596
1586789943.820023, 5983, 2598
1586789944.820023, 5981, 2600
1586789945.820023, 5979, 2602
1586789946.820023, 5977, 2604
1586789947.820023, 5976, 2606
1586789948.820023, 5974, 2608
1586789949.820023, 5972, 2610
1586789950.820023, 5970, 2612
1586789951.820023, 5968, 2614
1586789952.820023, 5966, 2616
1586789953.820023, 5964, 2617
1586789954.820023, 5962, 2619
1586789955.820023, 5960, 2621
1586789956.820023, 5958, 2623
1586789957.820023, 5956, 2625
1586789958.820023, 5954, 2627
1586789959.820023, 5952, 2629
1586789960.820023, 5950, 2631
1586789961.820023, 5948, 2633
1586789962.820023, 5946, 2635
1586789963.820023, 5944, 2637
1586789964.820023, 5942, 2639
1586789965.820023, 5940, 2641
1586789966.820023, 5938, 2643
1586789967.820023, 5936, 2645
1586789968.820023, 5934, 2647
1586789969.820023, 5932, 2649
1586789970.820023, 5930, 2651
1586789971.820023, 5928, 2653
1586789972.820023, 5926, 2655
1586789973.820023, 5923, 2657
1586789974.820023, 5921, 2660
1586789975.820023, 5919, 2662
1586789976.820023, 5917, 2664
1586789977.820023, 5915, 2666
1586789978.820023, 5913, 2668
1586789979.820023, 5910, 2670
1586789980.820023, 5908, 2672
1586789981.820023, 5906, 2674
1586789982.820023, 5904, 2676
1586789983.820023, 5901, 2678
1586789984.820023, 5899, 2680
1586789985.820023, 5897, 2682
1586789986.820023, 5894, 2685
1586789987.820023, 5892, 2687
1586789988.820023, 5890, 2689
1586789989.820023, 5887, 2691
1586789990.820023, 5885, 2693
1586789991.820023, 5883, 2695
1586789992.820023, 5880, 2697
1586789993.820023, 5878, 2700
1586789994.820023, 5875, 2702
1586789995.820023, 5873, 2704
1586789996.820023, 5871, 2706
1586789997.820023, 5868, 2708
1586789998.820023, 5866, 2710
1586789999.820023, 5863, 2713
1586790000.820023, 5861, 2715
1586790001.820023, 5858, 2717
1586790002.820023, 5855, 2719
1586790003.820023, 5853, 2722
1586790004.820023, 5850, 2724
1586790005.820023, 5848, 2726
1586790006.820023, 5845, 2728
1586790007.820023, 5842, 2730
1586790008.820023, 5840, 2733
1586790009.820023, 5837, 2735
1586790010.820023, 5834, 2737
1586790011.820023, 5832, 2740
1586790012.820023, 5829, 2742
1586790013.820023, 5826, 2744
1586790014.820023, 5824, 2746
1586790015.820023, 5821, 2749
1586790016.820023, 5818, 2751
1586790017.820023, 5815, 2753
1586790018.820023, 5812, 2756
1586790019.820023, 5810, 2758
1586790020.820023, 5807, 2760
1586790021.820023, 5804, 2763
1586790022.820023, 5801, 2765
1586790023.820023, 5798, 2767
1586790024.820023, 5795, 2770
1586790025.820023, 5792, 2772
1586790026.820023, 5789, 2774
1586790027.820023, 5786, 2777
1586790028.820023, 5783, 2779
1586790029.820023, 5780, 2781
1586790030.820023, 5777, 2784
1586790031.820023, 5774, 2786
1586790032.820023, 5771, 2789
1586790033.820023, 5768, 2791
1586790034.820023, 5765, 2794
1586790035.820023, 5762, 2796
1586790036.820023, 5759, 2798
1586790037.820023, 5755, 2801
1586790038.820023, 5752, 2803
1586790039.820023, 5749, 2806
1586790040.820023, 5746, 2808
1586790041.820023, 5742, 2811
1586790042.820023, 5739, 2813
1586790043.820023, 5736, 2816
1586790044.820023, 5733, 2818
1586790045.820023, 5729, 2821
1586790046.820023, 5726, 2823
1586790047.820023, 5722, 2826
1586790048.820023, 5719, 2828
1586790049.820023, 5716, 2831
1586790050.820023, 5712, 2833
1586790051.820023, 5709, 2836
1586790052.820023, 5705, 2838
1586790053.820023, 5702, 2841
1586790054.820023, 5698, 2843
1586790055.820023, 5694, 2846
1586790056.820023, 5691, 2849
1586790057.820023, 5687, 2851
1586790058.820023, 5683, 2854
1586790059.820023, 5680, 2856
1586790060.820023, 5676, 2859
1586790061.820023, 5672, 2861
1586790062.820023, 5669, 2864
1586790063.820023, 5665, 2867
1586790064.820023, 5661, 2869
1586790065.820023, 5657, 2872
1586790066.820023, 5653, 2875
1586790067.820023, 5649, 2877
1586790068.820023, 5645, 2880
1586790069.820023, 5641, 2883
1586790070.820023, 5637, 2885
1586790071.820023, 5633, 2888
1586790072.820023, 5629, 2891
1586790073.820023, 5625, 2893
1586790074.820023, 5621, 2896
1586790075.820023, 5617, 2899
1586790076.820023, 5613, 2901
1586790077.820023, 5609, 2904
1586790078.820023, 5605, 2907
1586790079.820023, 5600, 2910
1586790080.820023, 5596, 2912
1586790081.820023, 5592, 2915
1586790082.820023, 5587, 2918
1586790083.820023, 5583, 2921
1586790084.820023, 5579, 2923
1586790085.820023, 5574, 2926
1586790086.820023, 5570, 2929
1586790087.820023, 5565, 2932
1586790088.820023, 5561, 2934
1586790089.820023, 5556, 2937
1586790090.820023, 5552, 2940
1586790091.820023, 5547, 2943
1586790092.820023, 5542, 2946
1586790093.820023, 5538, 2949
1586790094.820023, 5533, 2951
1586790095.820023, 5528, 2954
1586790096.820023, 5523, 2957
1586790097.820023, 5518, 2960
1586790098.820023, 5514, 2963
1586790099.820023, 5509, 2966
1586790100.820023, 5504, 2968
1586790101.820023, 5499, 2971
1586790102.820023, 5494, 2974
1586790103.820023, 5489, 2977
1586790104.820023, 5484, 2980
1586790105.820023, 5479, 2983
1586790106.820023, 5473, 2986
1586790107.820023, 5468, 2989
1586790108.820023, 5463, 2991
1586790109.820023, 5458, 2994
1586790110.820023, 5452, 2997
1586790111.820023, 5447, 3000
1586790112.820023, 5442, 3003
1586790113.820023, 5436, 3006
1586790114.820023, 5431, 3009
1586790115.820023, 5425, 3012
1586790116.820023, 5420, 3015
1586790117.820023, 5414, 3018
1586790118.820023, 5408, 3021
1586790119.820023, 5403, 3024
1586790120.820023, 5397, 3027
1586790121.820023, 5391, 3030
1586790122.820023, 5385, 3033
1586790123.820023, 5380, 3035
1586790124.820023, 5374, 3038
1586790125.820023, 5368, 3041
1586790126.820023, 5362, 3044
1586790127.820023, 5356, 3047
1586790128.820023, 5350, 3050
1586790129.820023, 5344, 3053
1586790130.820023, 5337, 3056
